order_id,quantity,item_name,choice_description,price_numeric,price_per_item,Coke,date
1340,1,Carnitas Soft Tacos,"[Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",9.25,9.25,False,2018-01-15
1341,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,8.75,False,2018-01-14
1341,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese]]",8.75,8.75,False,2018-01-14
1341,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Lettuce]]",8.75,8.75,False,2018-01-14
1341,1,Barbacoa Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",9.25,9.25,False,2018-01-14
1341,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice]]",8.75,8.75,False,2018-01-14
1342,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Lettuce, Cheese]]",8.75,8.75,False,2018-01-19
1342,1,Chips,,2.15,2.15,False,2018-01-19
1342,1,Canned Soft Drink,[Sprite],1.25,1.25,False,2018-01-19
1343,1,Steak Salad Bowl,"[Fresh Tomato Salsa, [Cheese, Guacamole, Lettuce]]",11.89,11.89,False,2018-01-22
1343,1,Veggie Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese]]",8.75,8.75,False,2018-01-22
1344,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]",11.75,11.75,False,2018-01-17
1344,1,Chips and Guacamole,,4.45,4.45,False,2018-01-17
1345,2,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]",18.5,9.25,False,2018-01-12
1346,1,Steak Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Lettuce]]",9.25,9.25,False,2018-01-15
1346,1,Barbacoa Salad Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",9.39,9.39,False,2018-01-15
1347,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]",8.49,8.49,False,2018-01-21
1347,1,Chips and Tomatillo-Red Chili Salsa,,2.39,2.39,False,2018-01-21
1348,1,Chicken Bowl,"[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium)], [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49,8.49,False,2018-01-30
1348,1,Side of Chips,,1.69,1.69,False,2018-01-30
1348,1,Bottled Water,,1.09,1.09,False,2018-01-30
1349,1,Steak Burrito,"[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Cheese, Sour Cream]]",8.99,8.99,False,2018-01-18
1349,1,Chicken Salad,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]",8.49,8.49,False,2018-01-18
1349,2,Canned Soda,[Coca Cola],2.18,1.09,False,2018-01-18
1350,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole]]",11.25,11.25,False,2018-01-21
1350,1,Canned Soft Drink,[Nestea],1.25,1.25,False,2018-01-21
1351,1,Veggie Burrito,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]",8.49,8.49,False,2018-01-23
1351,1,Nantucket Nectar,[Pineapple Orange Banana],3.39,3.39,False,2018-01-23
1352,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.49,8.49,False,2018-01-27
1352,1,Chips and Guacamole,,3.99,3.99,False,2018-01-27
1353,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-10
1353,1,Chicken Crispy Tacos,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",8.75,8.75,False,2018-01-10
1354,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.49,8.49,False,2018-01-27
1354,1,Side of Chips,,1.69,1.69,False,2018-01-27
1355,2,Chicken Burrito,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream]]",16.98,8.49,False,2018-01-20
1356,1,Barbacoa Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]",9.25,9.25,False,2018-01-06
1356,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]",9.25,9.25,False,2018-01-06
1356,1,Steak Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole]]",11.75,11.75,False,2018-01-06
1356,1,Canned Soft Drink,[Diet Coke],1.35,1.25,True,2018-01-06
1357,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Cheese, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-06
1357,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Cheese, Lettuce]]",8.75,8.75,False,2018-01-06
1358,1,Chicken Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Black Beans, Cheese, Lettuce]]",8.49,8.49,False,2018-01-17
1358,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), [Rice, Black Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49,8.49,False,2018-01-17
1359,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Lettuce]]",8.75,8.75,False,2018-01-06
1359,1,Canned Soft Drink,[Diet Coke],1.35,1.25,True,2018-01-06
1359,1,Canned Soft Drink,[Lemonade],1.25,1.25,False,2018-01-06
1359,1,Canned Soft Drink,[Nestea],1.25,1.25,False,2018-01-06
1360,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-09
1360,2,6 Pack Soft Drink,[Diet Coke],12.98,6.49,True,2018-01-09
1360,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75,11.75,False,2018-01-09
1360,1,Barbacoa Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75,11.75,False,2018-01-09
1360,1,Chips and Guacamole,,4.45,4.45,False,2018-01-09
1361,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-20
1361,1,Barbacoa Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75,11.75,False,2018-01-20
1362,1,Chicken Bowl,"[Roasted Chili Corn Salsa (Medium), [Pinto Beans, Black Beans, Rice, Cheese, Sour Cream, Guacamole]]",10.98,10.98,False,2018-01-26
1362,1,Chicken Bowl,"[Tomatillo-Green Chili Salsa (Medium), [Pinto Beans, Black Beans, Rice, Fajita Veggies, Sour Cream, Lettuce]]",8.49,8.49,False,2018-01-26
1363,1,Veggie Bowl,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Cheese, Sour Cream, Lettuce]]",8.49,8.49,False,2018-01-27
1363,1,Chips and Roasted Chili-Corn Salsa,,2.39,2.39,False,2018-01-27
1364,1,Steak Burrito,"[Fresh Tomato Salsa, [Pinto Beans, Lettuce, Cheese, Rice]]",9.25,9.25,False,2018-01-11
1364,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Guacamole, Cheese, Sour Cream]]",11.25,11.25,False,2018-01-11
1365,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Cheese, Lettuce, Rice, Pinto Beans]]",8.75,8.75,False,2018-01-11
1365,1,Chips and Tomatillo Green Chili Salsa,,2.95,2.95,False,2018-01-11
1365,1,Bottled Water,,1.5,1.5,False,2018-01-11
1366,1,Veggie Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-26
1366,1,Chips and Fresh Tomato Salsa,,2.95,2.95,False,2018-01-26
1367,1,Steak Crispy Tacos,"[Fresh Tomato Salsa, Lettuce]",9.25,9.25,False,2018-01-20
1367,1,Chips and Fresh Tomato Salsa,,2.95,2.95,False,2018-01-20
1367,1,Steak Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",9.25,9.25,False,2018-01-20
1367,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,8.75,False,2018-01-20
1368,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Pinto Beans, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-19
1368,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Pinto Beans, Lettuce]]",8.75,8.75,False,2018-01-19
1369,1,Veggie Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce]]",8.75,8.75,False,2018-01-03
1369,1,Chips and Guacamole,,4.45,4.45,False,2018-01-03
1370,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-15
1370,1,Canned Soft Drink,[Coke],1.25,1.25,False,2018-01-15
1371,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese]]",8.75,8.75,False,2018-01-30
1371,1,Chips and Fresh Tomato Salsa,,2.95,2.95,False,2018-01-30
1371,2,Canned Soft Drink,[Diet Coke],2.7,1.25,True,2018-01-30
1372,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Cheese]]",9.25,9.25,False,2018-01-07
1372,1,Barbacoa Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",9.25,9.25,False,2018-01-07
1373,1,Carnitas Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]",9.25,9.25,False,2018-01-21
1373,1,6 Pack Soft Drink,[Coke],6.49,6.49,False,2018-01-21
1374,2,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",17.5,8.75,False,2018-01-07
1375,1,Chicken Bowl,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Green Chili Salsa (Medium)], [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49,8.49,False,2018-01-06
1375,1,Side of Chips,,1.69,1.69,False,2018-01-06
1376,1,Chicken Burrito,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Rice, Fajita Veggies, Cheese, Lettuce]]",8.49,8.49,False,2018-01-08
1376,1,Chips and Guacamole,,3.99,3.99,False,2018-01-08
1377,1,Chicken Bowl,"[Fresh Tomato Salsa, [Cheese, Black Beans, Rice]]",8.75,8.75,False,2018-01-12
1377,1,Chips and Tomatillo Red Chili Salsa,,2.95,2.95,False,2018-01-12
1377,1,Chips and Tomatillo Red Chili Salsa,,2.95,2.95,False,2018-01-12
1378,1,Chicken Burrito,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Cheese, Lettuce]]",8.49,8.49,False,2018-01-25
1378,1,Steak Bowl,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Rice, Cheese, Lettuce]]",8.99,8.99,False,2018-01-25
1379,1,Steak Burrito,"[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Rice, Cheese, Sour Cream]]",8.99,8.99,False,2018-01-27
1379,1,Canned Soda,[Sprite],1.09,1.09,False,2018-01-27
1380,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",8.75,8.75,False,2018-01-05
1380,1,Chips and Guacamole,,4.45,4.45,False,2018-01-05
1380,1,Canned Soft Drink,[Coke],1.25,1.25,False,2018-01-05
1381,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Cheese, Guacamole]]",11.25,11.25,False,2018-01-07
1381,1,Steak Crispy Tacos,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]",11.75,11.75,False,2018-01-07
1382,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Black Beans, Cheese, Guacamole]]",11.25,11.25,False,2018-01-04
1382,1,Carnitas Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]",9.25,9.25,False,2018-01-04
1383,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-11
1383,1,Bottled Water,,1.5,1.5,False,2018-01-11
1384,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Guacamole]]",11.25,11.25,False,2018-01-15
1384,1,Chips,,2.15,2.15,False,2018-01-15
1385,1,Chicken Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",10.98,10.98,False,2018-01-16
1386,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]",8.75,8.75,False,2018-01-20
1386,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole]]",11.75,11.75,False,2018-01-20
1387,1,Chips and Roasted Chili Corn Salsa,,2.95,2.95,False,2018-01-30
1387,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-30
1388,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-28
1388,1,Steak Soft Tacos,"[Fresh Tomato Salsa, [Cheese, Sour Cream, Lettuce]]",9.25,9.25,False,2018-01-28
1389,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Sour Cream, Cheese, Lettuce]]",8.75,8.75,False,2018-01-11
1389,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese]]",9.25,9.25,False,2018-01-11
1389,1,Chicken Soft Tacos,"[Tomatillo Red Chili Salsa, [Rice, Cheese]]",8.75,8.75,False,2018-01-11
1390,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese]]",8.75,8.75,False,2018-01-21
1390,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Cheese]]",8.75,8.75,False,2018-01-21
1390,1,Canned Soft Drink,[Coke],1.25,1.25,False,2018-01-21
1391,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Guacamole]]",11.25,11.25,False,2018-01-18
1391,1,Bottled Water,,1.5,1.5,False,2018-01-18
1391,1,Chips,,2.15,2.15,False,2018-01-18
1392,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,8.75,False,2018-01-19
1392,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Lettuce]]",8.75,8.75,False,2018-01-19
1392,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-19
1393,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream]]",8.75,8.75,False,2018-01-07
1393,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Lettuce]]",8.75,8.75,False,2018-01-07
1394,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream, Guacamole]]",11.25,11.25,False,2018-01-12
1394,1,Chips and Guacamole,,4.45,4.45,False,2018-01-12
1395,1,Veggie Burrito,"[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Fajita Veggies, Sour Cream, Lettuce]]",8.49,8.49,False,2018-01-19
1395,1,Veggie Burrito,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Rice, Fajita Veggies, Sour Cream]]",8.49,8.49,False,2018-01-19
1395,1,Veggie Salad,"[[Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Lettuce]]",8.49,8.49,False,2018-01-19
1396,1,Chicken Crispy Tacos,"[Roasted Chili Corn Salsa (Medium), [Cheese, Sour Cream, Lettuce]]",8.49,8.49,False,2018-01-23
1396,1,Steak Soft Tacos,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream]]",8.99,8.99,False,2018-01-23
1396,1,Side of Chips,,1.69,1.69,False,2018-01-23
1396,1,Chips and Fresh Tomato Salsa,,2.39,2.39,False,2018-01-23
1396,1,Canned Soda,[Coca Cola],1.09,1.09,False,2018-01-23
1396,1,Canned Soda,[Dr. Pepper],1.09,1.09,False,2018-01-23
1397,1,Veggie Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-11
1397,1,Chips and Tomatillo Green Chili Salsa,,2.95,2.95,False,2018-01-11
1398,3,Carnitas Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",35.25,11.75,False,2018-01-15
1399,1,Chicken Bowl,"[Fresh Tomato Salsa, [Cheese, Rice, Black Beans]]",8.75,8.75,False,2018-01-19
1399,1,Chips and Tomatillo Red Chili Salsa,,2.95,2.95,False,2018-01-19
1399,1,Canned Soft Drink,[Sprite],1.25,1.25,False,2018-01-19
1400,1,Chicken Bowl,"[Fresh Tomato Salsa, [Guacamole, Sour Cream, Cheese, Rice, Fajita Vegetables]]",11.25,11.25,False,2018-01-18
1400,1,Chips,,2.15,2.15,False,2018-01-18
1401,1,Steak Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Lettuce]]",9.25,9.25,False,2018-01-09
1401,1,Chips and Guacamole,,4.45,4.45,False,2018-01-09
1402,1,Chicken Burrito,"[Roasted Chili Corn Salsa, Fajita Vegetables]",8.75,8.75,False,2018-01-23
1402,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce]]",8.75,8.75,False,2018-01-23
1402,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Sour Cream]]",8.75,8.75,False,2018-01-23
1402,1,Chips and Guacamole,,4.45,4.45,False,2018-01-23
1403,1,Canned Soft Drink,[Diet Coke],1.35,1.25,True,2018-01-04
1403,1,Steak Salad Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Guacamole, Lettuce]]",11.89,11.89,False,2018-01-04
1404,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Lettuce]]",8.75,8.75,False,2018-01-06
1404,1,Chips,,2.15,2.15,False,2018-01-06
1404,1,Canned Soft Drink,[Diet Coke],1.35,1.25,True,2018-01-06
1405,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Lettuce]]",8.49,8.49,False,2018-01-22
1405,1,Canned Soda,[Diet Dr. Pepper],1.09,1.09,False,2018-01-22
1405,1,Bottled Water,,1.09,1.09,False,2018-01-22
1405,1,Side of Chips,,1.69,1.69,False,2018-01-22
1406,1,Steak Burrito,"[[Lettuce, Fajita Veggies, Rice]]",8.69,8.69,False,2018-01-01
1406,1,Steak Salad,"[[Lettuce, Fajita Veggies]]",8.69,8.69,False,2018-01-01
1407,1,Steak Crispy Tacos,[Fresh Tomato Salsa],9.25,9.25,False,2018-01-14
1407,1,Chips and Fresh Tomato Salsa,,2.95,2.95,False,2018-01-14
1408,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Guacamole, Lettuce]]",10.98,10.98,False,2018-01-29
1408,1,Chips and Fresh Tomato Salsa,,2.39,2.39,False,2018-01-29
1409,2,Chicken Salad Bowl,"[Tomatillo Green Chili Salsa, [Black Beans, Cheese, Guacamole]]",22.5,11.25,False,2018-01-06
1410,2,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole]]",21.96,10.98,False,2018-01-30
1411,1,Chicken Bowl,"[[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Rice, Black Beans, Fajita Veggies, Guacamole]]",10.98,10.98,False,2018-01-01
1411,1,Chicken Bowl,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild)], [Rice, Pinto Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49,8.49,False,2018-01-01
1411,1,Side of Chips,,1.69,1.69,False,2018-01-01
1412,1,Barbacoa Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Guacamole]]",11.75,11.75,False,2018-01-13
1412,1,Chips and Tomatillo Green Chili Salsa,,2.95,2.95,False,2018-01-13
1413,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese]]",8.75,8.75,False,2018-01-25
1413,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-25
1414,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Sour Cream]]",8.75,8.75,False,2018-01-06
1414,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Lettuce]]",9.25,9.25,False,2018-01-06
1414,1,Chicken Soft Tacos,"[Tomatillo Red Chili Salsa, [Rice, Sour Cream]]",8.75,8.75,False,2018-01-06
1415,1,Chicken Burrito,"[[Rice, Cheese]]",8.19,8.19,False,2018-01-16
1415,1,Chicken Burrito,"[Fresh Tomato (Mild), [Guacamole, Rice, Sour Cream, Cheese]]",10.58,10.58,False,2018-01-16
1416,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Cheese, Lettuce, Pinto Beans, Rice]]",8.75,8.75,False,2018-01-28
1416,1,Chips and Tomatillo Green Chili Salsa,,2.95,2.95,False,2018-01-28
1416,1,Bottled Water,,1.5,1.5,False,2018-01-28
1417,2,Canned Soft Drink,[Coke],2.5,1.25,False,2018-01-17
1417,1,Carnitas Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce]]",9.25,9.25,False,2018-01-17
1417,1,Chips and Guacamole,,4.45,4.45,False,2018-01-17
1418,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans]]",9.25,9.25,False,2018-01-23
1418,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Sour Cream, Cheese, Lettuce, Guacamole]]",11.25,11.25,False,2018-01-23
1419,1,Carnitas Burrito,"[Fresh Tomato (Mild), [Lettuce, Rice]]",8.69,8.69,False,2018-01-02
1419,1,Steak Burrito,"[Fresh Tomato (Mild), [Lettuce, Pinto Beans, Rice, Sour Cream, Cheese]]",8.69,8.69,False,2018-01-02
1419,1,Chips and Guacamole,,3.89,3.89,False,2018-01-02
1420,1,Steak Burrito,"[[Lettuce, Fajita Veggies, Rice]]",8.69,8.69,False,2018-01-03
1420,1,Side of Chips,,1.69,1.69,False,2018-01-03
1421,1,Chips and Guacamole,,4.45,4.45,False,2018-01-28
1421,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",9.25,9.25,False,2018-01-28
1422,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-20
1422,1,Chips and Guacamole,,4.45,4.45,False,2018-01-20
1422,1,Chips,,2.15,2.15,False,2018-01-20
1423,1,Chicken Burrito,"[[Lettuce, Fajita Veggies, Rice]]",8.19,8.19,False,2018-01-18
1423,1,Steak Burrito,"[[Lettuce, Fajita Veggies, Rice]]",8.69,8.69,False,2018-01-18
1424,1,Chips and Guacamole,,4.45,4.45,False,2018-01-25
1424,1,Veggie Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-25
1425,1,Canned Soft Drink,[Coke],1.25,1.25,False,2018-01-10
1425,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-10
1425,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,8.75,False,2018-01-10
1426,1,Barbacoa Salad Bowl,"[Fresh Tomato Salsa, Guacamole]",11.89,11.89,False,2018-01-04
1426,1,Barbacoa Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75,11.75,False,2018-01-04
1426,1,Barbacoa Soft Tacos,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Guacamole, Lettuce]]",11.75,11.75,False,2018-01-04
1426,1,Barbacoa Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",9.25,9.25,False,2018-01-04
1427,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",8.75,8.75,False,2018-01-18
1427,1,Chips,,2.15,2.15,False,2018-01-18
1427,1,Bottled Water,,1.5,1.5,False,2018-01-18
1428,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Guacamole]]",11.75,11.75,False,2018-01-08
1428,1,Chips and Guacamole,,4.45,4.45,False,2018-01-08
1429,1,Chips and Guacamole,,3.99,3.99,False,2018-01-07
1429,1,Steak Burrito,"[Tomatillo-Green Chili Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.99,8.99,False,2018-01-07
1429,1,Chicken Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Guacamole]]",10.98,10.98,False,2018-01-07
1429,1,Chips and Tomatillo-Red Chili Salsa,,2.39,2.39,False,2018-01-07
1430,1,Canned Soft Drink,[Sprite],1.25,1.25,False,2018-01-17
1430,1,Chips and Tomatillo Green Chili Salsa,,2.95,2.95,False,2018-01-17
1430,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce]]",8.75,8.75,False,2018-01-17
